who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,TUR,Türkiye,Adapazari/TUR,2016,"V6.0  (2023), V6.0  (2023)",59.267,31.648,35.627,100,100,100,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,40.78,30.4034,1
4_Eur,TUR,Türkiye,Adapazari/TUR,2017,"V6.0  (2023), V6.0  (2023)",70.353,32.86,24.596,98,99,99,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,40.78,30.4034,1
4_Eur,TUR,Türkiye,Adapazari/TUR,2018,"V6.0  (2023), V6.0  (2023)",65.598,28.562,26.066,60,96,97,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,40.78,30.4034,1
4_Eur,TUR,Türkiye,Adapazari/TUR,2019,"V6.0  (2023), V6.0  (2023)",46.308,23.268,27.408,98,96,95,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,40.78,30.4034,1
4_Eur,TUR,Türkiye,Adapazari/TUR,2020,"V6.0  (2023), V6.0  (2023)",42.65,23.491,20.872,94,94,92,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,40.78,30.4034,1
4_Eur,ESP,Spain,Ademuz/ESP,2015,V6.0  (2023),14.696,NA,NA,15,NA,NA,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2016,V6.0  (2023),10.582,NA,NA,27,NA,NA,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2017,V6.0  (2023),13.709,NA,7.848,30,NA,33,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2018,V6.0  (2023),9.212,NA,3.104,27,NA,29,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2019,V6.0  (2023),8.746,NA,3.414,19,NA,19,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2020,V6.0  (2023),13.511,NA,2.085,25,NA,28,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,ESP,Spain,Ademuz/ESP,2021,V6.0  (2023),11.844,NA,2.538,30,NA,26,Rural,NA,NA,NA,NA,40.0994,-1.2539,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2010,V4.0 (2018),95.326,NA,NA,95,NA,NA,NA,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,230630,old database,37.760555,38.278332,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2015,V6.0  (2023),53.492,NA,NA,96,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2016,V6.0  (2023),47.145,NA,NA,100,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2017,V6.0  (2023),50.979,NA,NA,99,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2018,V6.0  (2023),46.014,NA,NA,97,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2019,V6.0  (2023),53.616,NA,NA,98,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,TUR,Türkiye,Adiyaman/TUR,2020,V6.0  (2023),52.805,NA,NA,95,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.7606,38.2783,1
4_Eur,ITA,Italy,Adria/ITA,2010,"V4.0 (2018), V4.0 (2018)",30.211,NA,21.01,93,NA,91,NA,NA,NA,20233,"manual, manual",45.046667,12.061944,1
4_Eur,ITA,Italy,Adria/ITA,2015,V6.0  (2023),37.818,NA,22.801,92,NA,95,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2016,V6.0  (2023),34.622,NA,19.145,93,NA,95,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2017,V6.0  (2023),36.617,NA,14.086,92,NA,95,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2018,V6.0  (2023),29.089,NA,17.331,98,NA,95,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2019,V6.0  (2023),27.075,NA,17.173,99,NA,94,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2020,V6.0  (2023),25.318,NA,15.586,99,NA,95,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,ITA,Italy,Adria/ITA,2021,V6.0  (2023),22.639,NA,17.707,99,NA,94,Urban,NA,NA,NA,NA,45.0467,12.0619,1
4_Eur,FRA,France,Afa/FRA,2013,V4.0 (2018),21.046,NA,8.529,91,NA,98,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2014,V6.0  (2023),23.013,NA,8.314,96,NA,100,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2015,V6.0  (2023),22.522,NA,9.047,93,NA,97,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2016,V6.0  (2023),22.079,NA,8.156,95,NA,96,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2017,V6.0  (2023),22.902,NA,8.772,79,NA,79,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2018,V6.0  (2023),23.095,NA,7.404,86,NA,87,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2019,V6.0  (2023),22.706,NA,7.371,90,NA,92,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2020,V6.0  (2023),21.21,NA,5.971,95,NA,93,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,FRA,France,Afa/FRA,2021,V6.0  (2023),22.431,NA,6.504,94,NA,95,Suburban,NA,NA,NA,NA,41.958,8.8203,1
4_Eur,ISR,Israel,Afula/ISR,2012,V4.0 (2018),42.6,NA,NA,95,NA,NA,NA,Ministry of Environmental Protection,NA,43800,old database,32.6,35.29,1
4_Eur,ISR,Israel,Afula/ISR,2013,V4.0 (2018),51.4,NA,NA,86,NA,NA,NA,Ministry of Environmental Protection,NA,43800,old database,32.6,35.29,1
4_Eur,ISR,Israel,Afula/ISR,2014,V4.0 (2018),44.8,NA,NA,95,NA,NA,NA,Ministry of Environmental Protection,NA,43800,old database,32.6,35.29,1
4_Eur,ISR,Israel,Afula/ISR,2015,V4.0 (2018),63.5,NA,NA,94,NA,NA,NA,Ministry of Environmental Protection,NA,43800,old database,32.6,35.29,1
4_Eur,ISR,Israel,Afula/ISR,2016,V6.0  (2023),45.7,19.7,18.506,95,95,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,ISR,Israel,Afula/ISR,2017,V6.0  (2023),42.9,17.4,18.88,95,95,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,ISR,Israel,Afula/ISR,2018,V6.0  (2023),44.7,18.3,18.319,95,95,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,ISR,Israel,Afula/ISR,2019,V6.0  (2023),50.3,NA,16.824,95,NA,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,ISR,Israel,Afula/ISR,2020,V6.0  (2023),39.4,NA,14.02,95,NA,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,ISR,Israel,Afula/ISR,2021,V6.0  (2023),41.4,NA,13.646,95,NA,95,Urban,NA,NA,54251,Israel Central Bureau of Statistics,32.60365272,35.29168265,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2010,V4.0 (2018),101.497,NA,NA,87,NA,NA,NA,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,209406,old database,38.752777,30.543612,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2015,V6.0  (2023),89.378,NA,NA,87,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7518,30.5429,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2016,V6.0  (2023),76.947,NA,NA,100,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7518,30.5429,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2017,V6.0  (2023),81.569,NA,NA,97,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7518,30.5429,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2018,V6.0  (2023),74.222,NA,NA,94,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7518,30.5429,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2019,V6.0  (2023),23.9,NA,39.633,72,NA,7,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7518,30.5429,1
4_Eur,TUR,Türkiye,Afyonkarahisar/TUR,2020,V6.0  (2023),38.493,NA,35.925,90,NA,36,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,38.7477,30.5529,1
4_Eur,FRA,France,Agen/FRA,2010,"V4.0 (2018), V4.0 (2018)",21.431,NA,13.011,98,NA,98,NA,NA,NA,33620,"old database, old database",44.192222,0.623889,1
4_Eur,FRA,France,Agen/FRA,2013,V4.0 (2018),18.114,NA,14.59,99,NA,99,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,FRA,France,Agen/FRA,2014,V6.0  (2023),15.401,NA,13.515,100,NA,92,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,FRA,France,Agen/FRA,2015,V6.0  (2023),17.725,NA,12.934,98,NA,96,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,FRA,France,Agen/FRA,2016,V6.0  (2023),13.642,NA,11.497,98,NA,98,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,FRA,France,Agen/FRA,2017,V6.0  (2023),15.028,NA,13.47,98,NA,94,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,FRA,France,Agen/FRA,2018,V6.0  (2023),13.778,NA,12.131,96,NA,91,Urban,NA,NA,NA,NA,44.1922,0.6239,1
4_Eur,ESP,Spain,Ager/ESP,2013,V4.0 (2018),NA,NA,1.335,NA,NA,93,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2014,V6.0  (2023),NA,NA,1.423,NA,NA,96,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2015,V6.0  (2023),NA,NA,1.406,NA,NA,97,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2016,V6.0  (2023),9.5,9,1.365,0,0,96,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2017,V6.0  (2023),7.475,6.407,1.477,84,84,92,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2018,V6.0  (2023),11.532,10.188,1.355,91,90,95,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2019,V6.0  (2023),10.379,8.901,1.534,61,55,98,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2020,V6.0  (2023),10.012,NA,1.271,64,NA,98,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,ESP,Spain,Ager/ESP,2021,V6.0  (2023),11.939,8.15,1.379,70,67,99,Rural,NA,NA,NA,NA,42.0513,0.7296,1
4_Eur,CYP,Cyprus,Agia Marina/CYP,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.379,12.793,2.891,NA,NA,100,NA,NA,NA,647,"manual, manual, manual",35.038022,33.057789,1
4_Eur,GRC,Greece,Agia Paraskevi/GRC,2010,"V4.0 (2018), V4.0 (2018)",28.204,NA,13.231,87,NA,93,NA,NA,NA,74192,"old database, old database",37.995106,23.819418,1
4_Eur,ITA,Italy,Agip Petroliilva/ITA,2013,"V4.0 (2018), V4.0 (2018)",17.085,NA,10.507,NA,NA,95,NA,NA,NA,18552,"Calculated, Calculated",40.52111,17.2536,1
4_Eur,ESP,Spain,Agost/ESP,2015,V6.0  (2023),20.054,12.179,NA,62,23,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2016,V6.0  (2023),20.28,10.667,NA,54,17,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2017,V6.0  (2023),18.807,9.391,NA,63,19,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2018,V6.0  (2023),18.963,10.288,NA,63,18,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2019,V6.0  (2023),20.682,14.319,NA,55,13,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2020,V6.0  (2023),19.53,17.357,NA,63,19,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,ESP,Spain,Agost/ESP,2021,V6.0  (2023),19.566,13.839,NA,62,15,NA,Urban,NA,NA,NA,NA,38.4361,-0.638,1
4_Eur,TUR,Türkiye,Agri/TUR,2010,V4.0 (2018),66.329,NA,NA,91,NA,NA,NA,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,112339,old database,39.722221,43.405003,1
4_Eur,TUR,Türkiye,Agri/TUR,2015,V6.0  (2023),54.566,NA,NA,92,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,TUR,Türkiye,Agri/TUR,2016,V6.0  (2023),35.915,NA,3.73,100,NA,79,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,TUR,Türkiye,Agri/TUR,2017,V6.0  (2023),58.874,NA,8.15,98,NA,89,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,TUR,Türkiye,Agri/TUR,2018,V6.0  (2023),56.473,NA,8.152,96,NA,97,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,TUR,Türkiye,Agri/TUR,2019,V6.0  (2023),82.342,NA,20.041,5,NA,7,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,TUR,Türkiye,Agri/TUR,2020,V6.0  (2023),53.631,NA,9.997,76,NA,71,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.7214,43.0396,1
4_Eur,ITA,Italy,Agrigento/ITA,2017,V6.0  (2023),16.985,8.629,4.566,77,77,67,Suburban,NA,NA,NA,NA,37.307,13.594,1
4_Eur,ITA,Italy,Agrigento/ITA,2018,V6.0  (2023),17.834,8.324,3.776,87,88,88,Suburban,NA,NA,NA,NA,37.307,13.594,1
4_Eur,ITA,Italy,Agrigento/ITA,2019,V6.0  (2023),17.724,8.836,4.418,87,86,87,Suburban,NA,NA,NA,NA,37.307,13.594,1
4_Eur,ITA,Italy,Agrigento/ITA,2020,V6.0  (2023),16.753,8.316,3.955,96,96,93,Suburban,NA,NA,NA,NA,37.307,13.594,1
4_Eur,ITA,Italy,Agrigento/ITA,2021,"V6.0  (2023), V6.0  (2023)",19.451,9.234,8.059,77,86,68,"Suburban, Urban",NA,NA,NA,NA,37.3067,13.59195,1
4_Eur,GRC,Greece,Agrinio/GRC,2020,V6.0  (2023),NA,NA,11.519,NA,NA,50,Urban,NA,NA,NA,NA,38.6198,21.4095,1
4_Eur,GRC,Greece,Agrinio/GRC,2021,V6.0  (2023),NA,NA,12.529,NA,NA,98,Urban,NA,NA,NA,NA,38.6198,21.4095,1
4_Eur,ESP,Spain,Aguimes/ESP,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.839,7.378,10.356,99,NA,99,NA,NA,NA,29641,"manual, manual, manual, manual, manual, manual",27.883701,-15.414686,1
4_Eur,ESP,Spain,Aguimes/ESP,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",20.622,7.271,5.508,100,100,100,"Urban, Suburban",NA,NA,29641,"manual, manual, manual, manual, manual, manual",27.89797588,-15.46667175,1
4_Eur,ESP,Spain,Aguimes/ESP,2014,"V6.0  (2023), V6.0  (2023)",17.288,6.556,6.21,97,100,99,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2015,"V6.0  (2023), V6.0  (2023)",24.231,8.724,6.321,97,97,97,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2016,"V6.0  (2023), V6.0  (2023)",21.767,7.168,6.019,99,99,99,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2017,"V6.0  (2023), V6.0  (2023)",34.06,8.753,6.185,99,99,98,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2018,"V6.0  (2023), V6.0  (2023)",22.702,8.904,5.922,98,98,100,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2019,"V6.0  (2023), V6.0  (2023)",23.293,9.174,7.869,99,98,100,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Aguimes/ESP,2020,V6.0  (2023),34.689,8.432,9.159,98,98,99,Urban,NA,NA,NA,NA,27.8976,-15.445,1
4_Eur,ESP,Spain,Aguimes/ESP,2021,"V6.0  (2023), V6.0  (2023)",25.304,10.601,8.427,88,60,62,"Urban, Suburban",NA,NA,NA,NA,27.89795,-15.46665,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2014,V6.0  (2023),14.349,NA,16.539,97,NA,97,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2015,V6.0  (2023),16.073,NA,15.724,98,NA,99,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2016,V6.0  (2023),12.265,NA,12.88,96,NA,96,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2017,V6.0  (2023),14.3,NA,13.215,96,NA,98,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2018,V6.0  (2023),13.725,NA,12.072,95,NA,97,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2019,V6.0  (2023),12.784,NA,10.749,99,NA,99,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2020,V6.0  (2023),11.881,NA,9.365,100,NA,100,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,ESP,Spain,Agurain Salvatierra/ESP,2021,V6.0  (2023),13.414,7.293,8.761,98,87,98,Suburban,NA,NA,NA,NA,42.849,-2.3937,1
4_Eur,TUR,Türkiye,Agva/TUR,2015,V6.0  (2023),42.375,15.463,5.903,92,89,94,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,TUR,Türkiye,Agva/TUR,2016,V6.0  (2023),46.115,12.769,4.73,100,100,100,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,TUR,Türkiye,Agva/TUR,2017,V6.0  (2023),49.549,19.387,6.137,91,90,95,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,TUR,Türkiye,Agva/TUR,2018,V6.0  (2023),23.826,13.937,4.23,93,91,96,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,TUR,Türkiye,Agva/TUR,2019,V6.0  (2023),21.527,13.769,3.618,90,94,94,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,TUR,Türkiye,Agva/TUR,2020,V6.0  (2023),21.28,11.321,2.664,89,94,95,Rural,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,41.1307,30.0066,1
4_Eur,ISR,Israel,Ahisamakh/ISR,2016,V6.0  (2023),NA,NA,26.206,NA,NA,95,Rural,NA,NA,1377,Israel Central Bureau of Statistics,31.93498028,34.90866766,1
4_Eur,ISR,Israel,Ahisamakh/ISR,2017,V6.0  (2023),NA,NA,26.578,NA,NA,95,Rural,NA,NA,1377,Israel Central Bureau of Statistics,31.93498028,34.90866766,1
4_Eur,ISR,Israel,Ahisamakh/ISR,2019,V6.0  (2023),NA,NA,23.604,NA,NA,95,Rural,NA,NA,1377,Israel Central Bureau of Statistics,31.93498028,34.90866766,1
4_Eur,ISR,Israel,Ahisamakh/ISR,2020,V6.0  (2023),NA,NA,19.701,NA,NA,95,Rural,NA,NA,1377,Israel Central Bureau of Statistics,31.93498028,34.90866766,1
4_Eur,ISR,Israel,Ahisamakh/ISR,2021,V6.0  (2023),NA,NA,21.188,NA,NA,95,Rural,NA,NA,1377,Israel Central Bureau of Statistics,31.93498028,34.90866766,1
4_Eur,FIN,Finland,Ahtari/FIN,2013,V4.0 (2018),NA,NA,2.201,NA,NA,99,Rural,NA,NA,NA,NA,62.5885,24.1919,1
4_Eur,FIN,Finland,Ahtari/FIN,2014,V6.0  (2023),NA,NA,1.869,NA,NA,99,Rural,NA,NA,NA,NA,62.5885,24.1919,1
4_Eur,FIN,Finland,Ahtari/FIN,2015,V6.0  (2023),NA,NA,1.62,NA,NA,99,Rural,NA,NA,NA,NA,62.5885,24.1919,1
4_Eur,FIN,Finland,Ahtari/FIN,2016,V6.0  (2023),NA,NA,1.828,NA,NA,100,Rural,NA,NA,NA,NA,62.5885,24.1919,1
4_Eur,ESP,Spain,Aia/ESP,2010,"V4.0 (2018), V4.0 (2018)",11.348,NA,6.306,98,NA,98,NA,NA,NA,2039,"old database, old database",43.250556,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2013,"V4.0 (2018), V4.0 (2018)",13.662,NA,6.723,70,NA,94,Rural,NA,NA,2039,old database,43.25057778,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2014,V6.0  (2023),12.373,NA,5.39,79,NA,88,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2015,V6.0  (2023),12.846,5.631,6.397,90,52,96,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2016,V6.0  (2023),12.364,5.064,4.495,93,94,84,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2017,V6.0  (2023),13.151,NA,3.505,96,NA,91,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2018,V6.0  (2023),12.606,NA,3.943,98,NA,95,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2019,V6.0  (2023),11.352,NA,3.183,96,NA,99,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2020,V6.0  (2023),8.964,4.587,2.372,96,98,99,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,ESP,Spain,Aia/ESP,2021,V6.0  (2023),11.663,5.068,3.519,95,97,98,Rural,NA,NA,NA,NA,43.2506,-2.155,1
4_Eur,CHE,Switzerland,Aigle/CHE,2011,V4.0 (2018),24,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2012,V4.0 (2018),21.9,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2013,V4.0 (2018),22.2,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2014,V5.0 (2022),17.1,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2015,V5.0 (2022),19.5,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2016,V5.0 (2022),NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2017,V5.0 (2022),14.9,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2018,V5.0 (2022),14.8,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
4_Eur,CHE,Switzerland,Aigle/CHE,2019,V5.0 (2022),13,8.3,20.1,NA,NA,NA,NA,NA,NA,NA,NA,46.3196078,6.93634082,1
