STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR066C,Martigues (greater city),2021,,476.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR066C,Martigues (greater city),2022,,490.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2015,,992.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2016,,1005.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2017,,1071.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2018,,1000.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2019,,1065.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2020,,1296.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2021,,1304.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR067C,Meaux (greater city),2022,,1183.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2015,,3545.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2016,,3617.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2017,,3693.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2018,,3688.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2019,,3869.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2020,,4121.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2021,,4174.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR068C,Bourges,2022,,3880.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2015,,3219.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2016,,3234.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2017,,4057.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2018,,4037.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2019,,4015.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2020,,4486.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2021,,4414.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR069C,Saint-Brieuc (greater city),2022,,4654.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2015,,4609.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2016,,4645.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2017,,4728.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2018,,4903.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2019,,4783.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2020,,4980.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2021,,5056.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR070C,Quimper,2022,,4805.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2015,,4257.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2016,,4100.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2017,,4108.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2018,,3989.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2019,,3889.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2020,,4188.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2021,,4289.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR071C,Belfort (greater city),2022,,3717.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2015,,3336.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2016,,3621.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2017,,3833.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2018,,4147.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2019,,4364.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2020,,4787.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2021,,4802.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR072C,Cayenne,2022,,4218.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2015,,106.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2016,,110.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2017,,119.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2018,,118.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2019,,128.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2020,,128.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2021,,140.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR073C,Hayange,2022,,155.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2015,,229.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2016,,231.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2017,,231.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2018,,246.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2019,,242.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2020,,234.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2021,,246.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR074C,Saint-Louis,2022,,236.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2015,,6440.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2016,,6472.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2017,,6636.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2018,,7007.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2019,,6926.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2020,,8047.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2021,,8298.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR075C,Vannes,2022,,7421.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2015,,515.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2016,,490.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2017,,503.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2018,,480.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2019,,454.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2020,,717.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2021,,797.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR076C,Annemasse-Geneva (French part) (greater city),2022,,825.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2015,,227.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2016,,215.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2017,,228.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2018,,207.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2019,,223.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2020,,311.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2021,,249.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",FR077C,"Saint-Louis-Bâle, (French part) (greater city)",2022,,239.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2015,,74490.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2016,,74266.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2017,,74142.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2018,,75489.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2019,,78913.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2020,,77921.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2021,,78826.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR001C,Zagreb,2022,,79510.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2015,,16027.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2016,,15597.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2017,,15568.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2018,,15141.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2019,,15588.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2020,,15462.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2021,,15164.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR002C,Rijeka,2022,,14898.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2015,,2324.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2016,,2452.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2017,,2543.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2018,,2596.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2019,,2616.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2020,,2544.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2021,,2370.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR003C,Slavonski Brod,2022,,2300.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2015,,15480.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2016,,14636.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2017,,14382.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2018,,13106.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2019,,14435.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2020,,13940.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2021,,13854.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR004C,Osijek,2022,,14036.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2015,,19930.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2016,,19470.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2017,,19247.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2018,,18947.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2019,,19232.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2020,,19018.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2021,,18666.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR005C,Split (greater city),2022,,18359.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR006C,Pula/Pola,2015,,3688.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR006C,Pula/Pola,2016,,3957.0,,,,,
dataflow,ESTAT:URB_CEDUC(1.0),Education - cities and greater cities,A,Annual,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",HR006C,Pula/Pola,2017,,4018.0,,,,,
